RATCAT_C,IMPNUM_C,IMPINCFLG_C,RECTYPE,POVRATTC_C,HHX
3,9,2,40,0.95,H061893
3,10,2,40,0.96,H061893
5,1,0,40,1.28,H010725
5,2,0,40,1.28,H010725
5,3,0,40,1.28,H010725
5,4,0,40,1.28,H010725
5,5,0,40,1.28,H010725
5,6,0,40,1.28,H010725
5,7,0,40,1.28,H010725
5,8,0,40,1.28,H010725
5,9,0,40,1.28,H010725
5,10,0,40,1.28,H010725
14,1,0,40,6.96,H025834
14,2,0,40,6.96,H025834
14,3,0,40,6.96,H025834
14,4,0,40,6.96,H025834
14,5,0,40,6.96,H025834
14,6,0,40,6.96,H025834
14,7,0,40,6.96,H025834
14,8,0,40,6.96,H025834
14,9,0,40,6.96,H025834
14,10,0,40,6.96,H025834
14,1,0,40,6.47,H052757
14,2,0,40,6.47,H052757
14,3,0,40,6.47,H052757
14,4,0,40,6.47,H052757
14,5,0,40,6.47,H052757
14,6,0,40,6.47,H052757
14,7,0,40,6.47,H052757
14,8,0,40,6.47,H052757
14,9,0,40,6.47,H052757
14,10,0,40,6.47,H052757
13,1,0,40,4.80,H034392
13,2,0,40,4.80,H034392
13,3,0,40,4.80,H034392
13,4,0,40,4.80,H034392
13,5,0,40,4.80,H034392
13,6,0,40,4.80,H034392
13,7,0,40,4.80,H034392
13,8,0,40,4.80,H034392
13,9,0,40,4.80,H034392
13,10,0,40,4.80,H034392
13,1,0,40,4.95,H017215
13,2,0,40,4.95,H017215
13,3,0,40,4.95,H017215
13,4,0,40,4.95,H017215
13,5,0,40,4.95,H017215
13,6,0,40,4.95,H017215
13,7,0,40,4.95,H017215
13,8,0,40,4.95,H017215
13,9,0,40,4.95,H017215
13,10,0,40,4.95,H017215
11,1,0,40,3.88,H058231
11,2,0,40,3.88,H058231
11,3,0,40,3.88,H058231
11,4,0,40,3.88,H058231
11,5,0,40,3.88,H058231
11,6,0,40,3.88,H058231
11,7,0,40,3.88,H058231
11,8,0,40,3.88,H058231
11,9,0,40,3.88,H058231
11,10,0,40,3.88,H058231
14,1,0,40,11.00,H014884
14,2,0,40,11.00,H014884
14,3,0,40,11.00,H014884
14,4,0,40,11.00,H014884
14,5,0,40,11.00,H014884
14,6,0,40,11.00,H014884
14,7,0,40,11.00,H014884
14,8,0,40,11.00,H014884
14,9,0,40,11.00,H014884
14,10,0,40,11.00,H014884
8,1,0,40,2.09,H035297
8,2,0,40,2.09,H035297
8,3,0,40,2.09,H035297
8,4,0,40,2.09,H035297
8,5,0,40,2.09,H035297
8,6,0,40,2.09,H035297
8,7,0,40,2.09,H035297
8,8,0,40,2.09,H035297
8,9,0,40,2.09,H035297
8,10,0,40,2.09,H035297
9,1,0,40,2.87,H013317
9,2,0,40,2.87,H013317
9,3,0,40,2.87,H013317
9,4,0,40,2.87,H013317
9,5,0,40,2.87,H013317
9,6,0,40,2.87,H013317
9,7,0,40,2.87,H013317
9,8,0,40,2.87,H013317
9,9,0,40,2.87,H013317
9,10,0,40,2.87,H013317
2,1,0,40,0.56,H061048
2,2,0,40,0.56,H061048
2,3,0,40,0.56,H061048
2,4,0,40,0.56,H061048
2,5,0,40,0.56,H061048
2,6,0,40,0.56,H061048
2,7,0,40,0.56,H061048
2,8,0,40,0.56,H061048
2,9,0,40,0.56,H061048
2,10,0,40,0.56,H061048
13,1,0,40,4.80,H024896
13,2,0,40,4.80,H024896
13,3,0,40,4.80,H024896
13,4,0,40,4.80,H024896
13,5,0,40,4.80,H024896
13,6,0,40,4.80,H024896
13,7,0,40,4.80,H024896
13,8,0,40,4.80,H024896
13,9,0,40,4.80,H024896
13,10,0,40,4.80,H024896
9,1,0,40,2.66,H008030
9,2,0,40,2.66,H008030
9,3,0,40,2.66,H008030
9,4,0,40,2.66,H008030
9,5,0,40,2.66,H008030
9,6,0,40,2.66,H008030
9,7,0,40,2.66,H008030
9,8,0,40,2.66,H008030
9,9,0,40,2.66,H008030
9,10,0,40,2.66,H008030
9,1,0,40,2.80,H025219
9,2,0,40,2.80,H025219
9,3,0,40,2.80,H025219
9,4,0,40,2.80,H025219
9,5,0,40,2.80,H025219
9,6,0,40,2.80,H025219
9,7,0,40,2.80,H025219
9,8,0,40,2.80,H025219
9,9,0,40,2.80,H025219
9,10,0,40,2.80,H025219
2,1,0,40,0.57,H029767
2,2,0,40,0.57,H029767
2,3,0,40,0.57,H029767
2,4,0,40,0.57,H029767
2,5,0,40,0.57,H029767
2,6,0,40,0.57,H029767
2,7,0,40,0.57,H029767
2,8,0,40,0.57,H029767
2,9,0,40,0.57,H029767
2,10,0,40,0.57,H029767
14,1,2,40,5.71,H032552
14,2,2,40,7.42,H032552
14,3,2,40,5.78,H032552
14,4,2,40,5.89,H032552
14,5,2,40,6.85,H032552
14,6,2,40,5.71,H032552
14,7,2,40,5.72,H032552
14,8,2,40,8.00,H032552
14,9,2,40,5.93,H032552
14,10,2,40,5.79,H032552
14,1,2,40,5.46,H009221
12,2,2,40,4.42,H009221
14,3,2,40,5.42,H009221
14,4,2,40,5.48,H009221
14,5,2,40,5.39,H009221
14,6,2,40,5.45,H009221
14,7,2,40,5.51,H009221
14,8,2,40,5.42,H009221
14,9,2,40,5.48,H009221
14,10,2,40,5.43,H009221
4,1,0,40,1.05,H047482
4,2,0,40,1.05,H047482
4,3,0,40,1.05,H047482
4,4,0,40,1.05,H047482
4,5,0,40,1.05,H047482
4,6,0,40,1.05,H047482
4,7,0,40,1.05,H047482
4,8,0,40,1.05,H047482
4,9,0,40,1.05,H047482
4,10,0,40,1.05,H047482
7,1,0,40,1.78,H039349
7,2,0,40,1.78,H039349
7,3,0,40,1.78,H039349
7,4,0,40,1.78,H039349
7,5,0,40,1.78,H039349
7,6,0,40,1.78,H039349
7,7,0,40,1.78,H039349
7,8,0,40,1.78,H039349
7,9,0,40,1.78,H039349
7,10,0,40,1.78,H039349
13,1,0,40,4.66,H062042
13,2,0,40,4.66,H062042
13,3,0,40,4.66,H062042
13,4,0,40,4.66,H062042
13,5,0,40,4.66,H062042
13,6,0,40,4.66,H062042
13,7,0,40,4.66,H062042
13,8,0,40,4.66,H062042
13,9,0,40,4.66,H062042
13,10,0,40,4.66,H062042
14,1,0,40,9.52,H038085
14,2,0,40,9.52,H038085
14,3,0,40,9.52,H038085
14,4,0,40,9.52,H038085
14,5,0,40,9.52,H038085
14,6,0,40,9.52,H038085
14,7,0,40,9.52,H038085
14,8,0,40,9.52,H038085
14,9,0,40,9.52,H038085
14,10,0,40,9.52,H038085
8,1,0,40,2.24,H020083
8,2,0,40,2.24,H020083
8,3,0,40,2.24,H020083
8,4,0,40,2.24,H020083
8,5,0,40,2.24,H020083
8,6,0,40,2.24,H020083
8,7,0,40,2.24,H020083
8,8,0,40,2.24,H020083
8,9,0,40,2.24,H020083
8,10,0,40,2.24,H020083
14,1,0,40,10.66,H046728
14,2,0,40,10.66,H046728
14,3,0,40,10.66,H046728
14,4,0,40,10.66,H046728
14,5,0,40,10.66,H046728
14,6,0,40,10.66,H046728
14,7,0,40,10.66,H046728
14,8,0,40,10.66,H046728
14,9,0,40,10.66,H046728
14,10,0,40,10.66,H046728
8,1,0,40,2.20,H028018
8,2,0,40,2.20,H028018
8,3,0,40,2.20,H028018
8,4,0,40,2.20,H028018
8,5,0,40,2.20,H028018
8,6,0,40,2.20,H028018
8,7,0,40,2.20,H028018
8,8,0,40,2.20,H028018
8,9,0,40,2.20,H028018
8,10,0,40,2.20,H028018
13,1,0,40,4.95,H062939
13,2,0,40,4.95,H062939
13,3,0,40,4.95,H062939
13,4,0,40,4.95,H062939
13,5,0,40,4.95,H062939
13,6,0,40,4.95,H062939
13,7,0,40,4.95,H062939
13,8,0,40,4.95,H062939
13,9,0,40,4.95,H062939
13,10,0,40,4.95,H062939
2,1,0,40,0.72,H023388
2,2,0,40,0.72,H023388
2,3,0,40,0.72,H023388
2,4,0,40,0.72,H023388
2,5,0,40,0.72,H023388
2,6,0,40,0.72,H023388
2,7,0,40,0.72,H023388
2,8,0,40,0.72,H023388
2,9,0,40,0.72,H023388
2,10,0,40,0.72,H023388
14,1,0,40,7.23,H007177
14,2,0,40,7.23,H007177
14,3,0,40,7.23,H007177
14,4,0,40,7.23,H007177
14,5,0,40,7.23,H007177
14,6,0,40,7.23,H007177
14,7,0,40,7.23,H007177
14,8,0,40,7.23,H007177
14,9,0,40,7.23,H007177
14,10,0,40,7.23,H007177
12,1,0,40,4.00,H019087
12,2,0,40,4.00,H019087
12,3,0,40,4.00,H019087
12,4,0,40,4.00,H019087
12,5,0,40,4.00,H019087
12,6,0,40,4.00,H019087
12,7,0,40,4.00,H019087
12,8,0,40,4.00,H019087
12,9,0,40,4.00,H019087
12,10,0,40,4.00,H019087
14,1,0,40,11.00,H048528
14,2,0,40,11.00,H048528
14,3,0,40,11.00,H048528
14,4,0,40,11.00,H048528
14,5,0,40,11.00,H048528
14,6,0,40,11.00,H048528
14,7,0,40,11.00,H048528
14,8,0,40,11.00,H048528
14,9,0,40,11.00,H048528
14,10,0,40,11.00,H048528
14,1,0,40,7.68,H043536
14,2,0,40,7.68,H043536
14,3,0,40,7.68,H043536
14,4,0,40,7.68,H043536
14,5,0,40,7.68,H043536
14,6,0,40,7.68,H043536
14,7,0,40,7.68,H043536
14,8,0,40,7.68,H043536
14,9,0,40,7.68,H043536
14,10,0,40,7.68,H043536
11,1,2,40,3.92,H059134
11,2,2,40,3.90,H059134
10,3,2,40,3.23,H059134
11,4,2,40,3.99,H059134
10,5,2,40,3.42,H059134
11,6,2,40,3.81,H059134
11,7,2,40,3.81,H059134
11,8,2,40,3.95,H059134
11,9,2,40,3.95,H059134
11,10,2,40,3.81,H059134
14,1,0,40,7.62,H041158
14,2,0,40,7.62,H041158
14,3,0,40,7.62,H041158
14,4,0,40,7.62,H041158
14,5,0,40,7.62,H041158
14,6,0,40,7.62,H041158
14,7,0,40,7.62,H041158
14,8,0,40,7.62,H041158
14,9,0,40,7.62,H041158
14,10,0,40,7.62,H041158
14,1,0,40,5.71,H006951
14,2,0,40,5.71,H006951
14,3,0,40,5.71,H006951
14,4,0,40,5.71,H006951
14,5,0,40,5.71,H006951
14,6,0,40,5.71,H006951
14,7,0,40,5.71,H006951
14,8,0,40,5.71,H006951
14,9,0,40,5.71,H006951
14,10,0,40,5.71,H006951
11,1,0,40,3.88,H047609
11,2,0,40,3.88,H047609
11,3,0,40,3.88,H047609
11,4,0,40,3.88,H047609
11,5,0,40,3.88,H047609
11,6,0,40,3.88,H047609
11,7,0,40,3.88,H047609
11,8,0,40,3.88,H047609
11,9,0,40,3.88,H047609
11,10,0,40,3.88,H047609
7,1,0,40,1.84,H055192
7,2,0,40,1.84,H055192
7,3,0,40,1.84,H055192
7,4,0,40,1.84,H055192
7,5,0,40,1.84,H055192
7,6,0,40,1.84,H055192
7,7,0,40,1.84,H055192
7,8,0,40,1.84,H055192
7,9,0,40,1.84,H055192
7,10,0,40,1.84,H055192
13,1,0,40,4.80,H032795
13,2,0,40,4.80,H032795
13,3,0,40,4.80,H032795
13,4,0,40,4.80,H032795
13,5,0,40,4.80,H032795
13,6,0,40,4.80,H032795
13,7,0,40,4.80,H032795
13,8,0,40,4.80,H032795
13,9,0,40,4.80,H032795
13,10,0,40,4.80,H032795
4,1,0,40,1.16,H060881
4,2,0,40,1.16,H060881
4,3,0,40,1.16,H060881
4,4,0,40,1.16,H060881
4,5,0,40,1.16,H060881
4,6,0,40,1.16,H060881
4,7,0,40,1.16,H060881
4,8,0,40,1.16,H060881
4,9,0,40,1.16,H060881
4,10,0,40,1.16,H060881
11,1,0,40,3.81,H057055
11,2,0,40,3.81,H057055
11,3,0,40,3.81,H057055
11,4,0,40,3.81,H057055
11,5,0,40,3.81,H057055
11,6,0,40,3.81,H057055
11,7,0,40,3.81,H057055
11,8,0,40,3.81,H057055
11,9,0,40,3.81,H057055
11,10,0,40,3.81,H057055
14,1,0,40,7.62,H024692
14,2,0,40,7.62,H024692
14,3,0,40,7.62,H024692
14,4,0,40,7.62,H024692
14,5,0,40,7.62,H024692
14,6,0,40,7.62,H024692
14,7,0,40,7.62,H024692
14,8,0,40,7.62,H024692
14,9,0,40,7.62,H024692
14,10,0,40,7.62,H024692
14,1,1,40,6.85,H028745
14,2,1,40,11.00,H028745
11,3,1,40,3.81,H028745
14,4,1,40,11.00,H028745
14,5,1,40,6.09,H028745
9,6,1,40,2.62,H028745
14,7,1,40,7.62,H028745
14,8,1,40,6.86,H028745
14,9,1,40,8.38,H028745
14,10,1,40,11.00,H028745
12,1,0,40,4.32,H011525
12,2,0,40,4.32,H011525
12,3,0,40,4.32,H011525
12,4,0,40,4.32,H011525
12,5,0,40,4.32,H011525
12,6,0,40,4.32,H011525
12,7,0,40,4.32,H011525
12,8,0,40,4.32,H011525
12,9,0,40,4.32,H011525
12,10,0,40,4.32,H011525
3,1,2,40,0.98,H060080
3,2,2,40,0.94,H060080
3,3,2,40,0.98,H060080
3,4,2,40,0.89,H060080
3,5,2,40,0.98,H060080
3,6,2,40,0.99,H060080
3,7,2,40,0.98,H060080
3,8,2,40,0.99,H060080
3,9,2,40,0.97,H060080
3,10,2,40,0.98,H060080
9,1,0,40,2.94,H051514
9,2,0,40,2.94,H051514
9,3,0,40,2.94,H051514
9,4,0,40,2.94,H051514
9,5,0,40,2.94,H051514
9,6,0,40,2.94,H051514
9,7,0,40,2.94,H051514
9,8,0,40,2.94,H051514
9,9,0,40,2.94,H051514
9,10,0,40,2.94,H051514
14,1,2,40,5.76,H019616
13,2,2,40,4.80,H019616
14,3,2,40,5.28,H019616
13,4,2,40,4.86,H019616
13,5,2,40,4.80,H019616
13,6,2,40,4.83,H019616
13,7,2,40,4.88,H019616
13,8,2,40,4.80,H019616
13,9,2,40,4.84,H019616
13,10,2,40,4.80,H019616
13,1,1,40,4.80,H062796
8,2,1,40,2.40,H062796
14,3,1,40,7.10,H062796
10,4,1,40,3.36,H062796
12,5,1,40,4.32,H062796
10,6,1,40,3.12,H062796
10,7,1,40,3.36,H062796
10,8,1,40,3.26,H062796
7,9,1,40,1.82,H062796
10,10,1,40,3.40,H062796
11,1,0,40,3.88,H042938
11,2,0,40,3.88,H042938
11,3,0,40,3.88,H042938
11,4,0,40,3.88,H042938
11,5,0,40,3.88,H042938
11,6,0,40,3.88,H042938
11,7,0,40,3.88,H042938
11,8,0,40,3.88,H042938
11,9,0,40,3.88,H042938
11,10,0,40,3.88,H042938
3,1,0,40,0.80,H053062
3,2,0,40,0.80,H053062
3,3,0,40,0.80,H053062
3,4,0,40,0.80,H053062
3,5,0,40,0.80,H053062
3,6,0,40,0.80,H053062
3,7,0,40,0.80,H053062
3,8,0,40,0.80,H053062
3,9,0,40,0.80,H053062
3,10,0,40,0.80,H053062
12,1,0,40,4.42,H008179
12,2,0,40,4.42,H008179
12,3,0,40,4.42,H008179
12,4,0,40,4.42,H008179
12,5,0,40,4.42,H008179
12,6,0,40,4.42,H008179
12,7,0,40,4.42,H008179
12,8,0,40,4.42,H008179
12,9,0,40,4.42,H008179
12,10,0,40,4.42,H008179
5,1,0,40,1.33,H014157
5,2,0,40,1.33,H014157
5,3,0,40,1.33,H014157
5,4,0,40,1.33,H014157
5,5,0,40,1.33,H014157
5,6,0,40,1.33,H014157
5,7,0,40,1.33,H014157
5,8,0,40,1.33,H014157
5,9,0,40,1.33,H014157
5,10,0,40,1.33,H014157
14,1,0,40,9.54,H066602
14,2,0,40,9.54,H066602
14,3,0,40,9.54,H066602
14,4,0,40,9.54,H066602
14,5,0,40,9.54,H066602
14,6,0,40,9.54,H066602
14,7,0,40,9.54,H066602
14,8,0,40,9.54,H066602
14,9,0,40,9.54,H066602
14,10,0,40,9.54,H066602
8,1,0,40,2.20,H057940
8,2,0,40,2.20,H057940
8,3,0,40,2.20,H057940
8,4,0,40,2.20,H057940
8,5,0,40,2.20,H057940
8,6,0,40,2.20,H057940
8,7,0,40,2.20,H057940
8,8,0,40,2.20,H057940
8,9,0,40,2.20,H057940
8,10,0,40,2.20,H057940
11,1,0,40,3.81,H017190
11,2,0,40,3.81,H017190
11,3,0,40,3.81,H017190
11,4,0,40,3.81,H017190
11,5,0,40,3.81,H017190
11,6,0,40,3.81,H017190
11,7,0,40,3.81,H017190
11,8,0,40,3.81,H017190
11,9,0,40,3.81,H017190
11,10,0,40,3.81,H017190
14,1,0,40,11.00,H049086
14,2,0,40,11.00,H049086
14,3,0,40,11.00,H049086
14,4,0,40,11.00,H049086
14,5,0,40,11.00,H049086
14,6,0,40,11.00,H049086
14,7,0,40,11.00,H049086
14,8,0,40,11.00,H049086
14,9,0,40,11.00,H049086
14,10,0,40,11.00,H049086
5,1,0,40,1.39,H041571
5,2,0,40,1.39,H041571
5,3,0,40,1.39,H041571
5,4,0,40,1.39,H041571
5,5,0,40,1.39,H041571
5,6,0,40,1.39,H041571
5,7,0,40,1.39,H041571
5,8,0,40,1.39,H041571
5,9,0,40,1.39,H041571
5,10,0,40,1.39,H041571
11,1,0,40,3.81,H003321
11,2,0,40,3.81,H003321
11,3,0,40,3.81,H003321
11,4,0,40,3.81,H003321
11,5,0,40,3.81,H003321
11,6,0,40,3.81,H003321
11,7,0,40,3.81,H003321
11,8,0,40,3.81,H003321
11,9,0,40,3.81,H003321
11,10,0,40,3.81,H003321
11,1,0,40,3.78,H027689
11,2,0,40,3.78,H027689
11,3,0,40,3.78,H027689
11,4,0,40,3.78,H027689
11,5,0,40,3.78,H027689
11,6,0,40,3.78,H027689
11,7,0,40,3.78,H027689
11,8,0,40,3.78,H027689
11,9,0,40,3.78,H027689
11,10,0,40,3.78,H027689
14,1,0,40,11.00,H017369
14,2,0,40,11.00,H017369
14,3,0,40,11.00,H017369
14,4,0,40,11.00,H017369
14,5,0,40,11.00,H017369
14,6,0,40,11.00,H017369
14,7,0,40,11.00,H017369
14,8,0,40,11.00,H017369
14,9,0,40,11.00,H017369
14,10,0,40,11.00,H017369
14,1,0,40,11.00,H005157
14,2,0,40,11.00,H005157
14,3,0,40,11.00,H005157
14,4,0,40,11.00,H005157
14,5,0,40,11.00,H005157
14,6,0,40,11.00,H005157
14,7,0,40,11.00,H005157
14,8,0,40,11.00,H005157
14,9,0,40,11.00,H005157
14,10,0,40,11.00,H005157
13,1,0,40,4.85,H032268
13,2,0,40,4.85,H032268
13,3,0,40,4.85,H032268
13,4,0,40,4.85,H032268
13,5,0,40,4.85,H032268
13,6,0,40,4.85,H032268
13,7,0,40,4.85,H032268
13,8,0,40,4.85,H032268
13,9,0,40,4.85,H032268
13,10,0,40,4.85,H032268
9,1,0,40,2.66,H002728
9,2,0,40,2.66,H002728
9,3,0,40,2.66,H002728
9,4,0,40,2.66,H002728
9,5,0,40,2.66,H002728
9,6,0,40,2.66,H002728
9,7,0,40,2.66,H002728
9,8,0,40,2.66,H002728
9,9,0,40,2.66,H002728
9,10,0,40,2.66,H002728
10,1,0,40,3.36,H019734
10,2,0,40,3.36,H019734
10,3,0,40,3.36,H019734
10,4,0,40,3.36,H019734
10,5,0,40,3.36,H019734
10,6,0,40,3.36,H019734
10,7,0,40,3.36,H019734
10,8,0,40,3.36,H019734
10,9,0,40,3.36,H019734
10,10,0,40,3.36,H019734
14,1,0,40,11.00,H005692
14,2,0,40,11.00,H005692
14,3,0,40,11.00,H005692
14,4,0,40,11.00,H005692
14,5,0,40,11.00,H005692
14,6,0,40,11.00,H005692
14,7,0,40,11.00,H005692
14,8,0,40,11.00,H005692
14,9,0,40,11.00,H005692
14,10,0,40,11.00,H005692
14,1,0,40,11.00,H065969
14,2,0,40,11.00,H065969
14,3,0,40,11.00,H065969
14,4,0,40,11.00,H065969
14,5,0,40,11.00,H065969
14,6,0,40,11.00,H065969
14,7,0,40,11.00,H065969
14,8,0,40,11.00,H065969
14,9,0,40,11.00,H065969
14,10,0,40,11.00,H065969
14,1,0,40,6.47,H057249
14,2,0,40,6.47,H057249
14,3,0,40,6.47,H057249
14,4,0,40,6.47,H057249
14,5,0,40,6.47,H057249
14,6,0,40,6.47,H057249
14,7,0,40,6.47,H057249
14,8,0,40,6.47,H057249
14,9,0,40,6.47,H057249
14,10,0,40,6.47,H057249
13,1,2,40,4.85,H047467
10,2,2,40,3.29,H047467
9,3,2,40,2.75,H047467
13,4,2,40,4.82,H047467
14,5,2,40,6.47,H047467
11,6,2,40,3.54,H047467
11,7,2,40,3.97,H047467
13,8,2,40,4.58,H047467
12,9,2,40,4.08,H047467
10,10,2,40,3.08,H047467
14,1,0,40,5.76,H029120
14,2,0,40,5.76,H029120
14,3,0,40,5.76,H029120
14,4,0,40,5.76,H029120
14,5,0,40,5.76,H029120
14,6,0,40,5.76,H029120
14,7,0,40,5.76,H029120
14,8,0,40,5.76,H029120
14,9,0,40,5.76,H029120
14,10,0,40,5.76,H029120
4,1,0,40,1.01,H054488
4,2,0,40,1.01,H054488
4,3,0,40,1.01,H054488
4,4,0,40,1.01,H054488
4,5,0,40,1.01,H054488
4,6,0,40,1.01,H054488
4,7,0,40,1.01,H054488
4,8,0,40,1.01,H054488
4,9,0,40,1.01,H054488
4,10,0,40,1.01,H054488
14,1,0,40,7.68,H045176
14,2,0,40,7.68,H045176
14,3,0,40,7.68,H045176
14,4,0,40,7.68,H045176
14,5,0,40,7.68,H045176
14,6,0,40,7.68,H045176
14,7,0,40,7.68,H045176
14,8,0,40,7.68,H045176
14,9,0,40,7.68,H045176
14,10,0,40,7.68,H045176
11,1,0,40,3.73,H043451
11,2,0,40,3.73,H043451
11,3,0,40,3.73,H043451
11,4,0,40,3.73,H043451
11,5,0,40,3.73,H043451
11,6,0,40,3.73,H043451
11,7,0,40,3.73,H043451
11,8,0,40,3.73,H043451
11,9,0,40,3.73,H043451
11,10,0,40,3.73,H043451
14,1,0,40,5.52,H065528
14,2,0,40,5.52,H065528
14,3,0,40,5.52,H065528
14,4,0,40,5.52,H065528
14,5,0,40,5.52,H065528
14,6,0,40,5.52,H065528
14,7,0,40,5.52,H065528
14,8,0,40,5.52,H065528
14,9,0,40,5.52,H065528
14,10,0,40,5.52,H065528
8,1,0,40,2.42,H017629
8,2,0,40,2.42,H017629
8,3,0,40,2.42,H017629
8,4,0,40,2.42,H017629
8,5,0,40,2.42,H017629
8,6,0,40,2.42,H017629
8,7,0,40,2.42,H017629
8,8,0,40,2.42,H017629
8,9,0,40,2.42,H017629
8,10,0,40,2.42,H017629
13,1,0,40,4.57,H052916
13,2,0,40,4.57,H052916
13,3,0,40,4.57,H052916
13,4,0,40,4.57,H052916
13,5,0,40,4.57,H052916
13,6,0,40,4.57,H052916
13,7,0,40,4.57,H052916
13,8,0,40,4.57,H052916
13,9,0,40,4.57,H052916
13,10,0,40,4.57,H052916
13,1,0,40,4.56,H037310
13,2,0,40,4.56,H037310
13,3,0,40,4.56,H037310
13,4,0,40,4.56,H037310
13,5,0,40,4.56,H037310
13,6,0,40,4.56,H037310
13,7,0,40,4.56,H037310
13,8,0,40,4.56,H037310
13,9,0,40,4.56,H037310
13,10,0,40,4.56,H037310
8,1,0,40,2.42,H016439
8,2,0,40,2.42,H016439
8,3,0,40,2.42,H016439
8,4,0,40,2.42,H016439
8,5,0,40,2.42,H016439
8,6,0,40,2.42,H016439
8,7,0,40,2.42,H016439
8,8,0,40,2.42,H016439
8,9,0,40,2.42,H016439
8,10,0,40,2.42,H016439
3,1,0,40,0.94,H017341
3,2,0,40,0.94,H017341
3,3,0,40,0.94,H017341
3,4,0,40,0.94,H017341
3,5,0,40,0.94,H017341
3,6,0,40,0.94,H017341
3,7,0,40,0.94,H017341
3,8,0,40,0.94,H017341
3,9,0,40,0.94,H017341
3,10,0,40,0.94,H017341
2,1,0,40,0.71,H017271
2,2,0,40,0.71,H017271
2,3,0,40,0.71,H017271
2,4,0,40,0.71,H017271
2,5,0,40,0.71,H017271
2,6,0,40,0.71,H017271
2,7,0,40,0.71,H017271
2,8,0,40,0.71,H017271
2,9,0,40,0.71,H017271
2,10,0,40,0.71,H017271
14,1,0,40,6.28,H007348
14,2,0,40,6.28,H007348
14,3,0,40,6.28,H007348
14,4,0,40,6.28,H007348
14,5,0,40,6.28,H007348
14,6,0,40,6.28,H007348
14,7,0,40,6.28,H007348
14,8,0,40,6.28,H007348
14,9,0,40,6.28,H007348
14,10,0,40,6.28,H007348
14,1,0,40,6.00,H013019
14,2,0,40,6.00,H013019
14,3,0,40,6.00,H013019
14,4,0,40,6.00,H013019
14,5,0,40,6.00,H013019
14,6,0,40,6.00,H013019
14,7,0,40,6.00,H013019
14,8,0,40,6.00,H013019
14,9,0,40,6.00,H013019
14,10,0,40,6.00,H013019
10,1,0,40,3.06,H011984
10,2,0,40,3.06,H011984
10,3,0,40,3.06,H011984
10,4,0,40,3.06,H011984
10,5,0,40,3.06,H011984
10,6,0,40,3.06,H011984
10,7,0,40,3.06,H011984
10,8,0,40,3.06,H011984
10,9,0,40,3.06,H011984
10,10,0,40,3.06,H011984
14,1,1,40,7.20,H018248
14,2,1,40,9.60,H018248
14,3,1,40,11.00,H018248
11,4,1,40,3.50,H018248
10,5,1,40,3.36,H018248
14,6,1,40,10.32,H018248
8,7,1,40,2.40,H018248
14,8,1,40,6.72,H018248
8,9,1,40,2.40,H018248
11,10,1,40,3.60,H018248
14,1,0,40,10.56,H003925
14,2,0,40,10.56,H003925
14,3,0,40,10.56,H003925
14,4,0,40,10.56,H003925
14,5,0,40,10.56,H003925
14,6,0,40,10.56,H003925
14,7,0,40,10.56,H003925
14,8,0,40,10.56,H003925
14,9,0,40,10.56,H003925
14,10,0,40,10.56,H003925
8,1,2,40,2.10,H062139
8,2,2,40,2.02,H062139
8,3,2,40,2.01,H062139
8,4,2,40,2.07,H062139
8,5,2,40,2.02,H062139
8,6,2,40,2.00,H062139
8,7,2,40,2.05,H062139
8,8,2,40,2.02,H062139
8,9,2,40,2.00,H062139
8,10,2,40,2.01,H062139
6,1,0,40,1.65,H061196
6,2,0,40,1.65,H061196
6,3,0,40,1.65,H061196
6,4,0,40,1.65,H061196
6,5,0,40,1.65,H061196
6,6,0,40,1.65,H061196
6,7,0,40,1.65,H061196
6,8,0,40,1.65,H061196
6,9,0,40,1.65,H061196
6,10,0,40,1.65,H061196
7,1,0,40,1.96,H015161
7,2,0,40,1.96,H015161
7,3,0,40,1.96,H015161
7,4,0,40,1.96,H015161
7,5,0,40,1.96,H015161
7,6,0,40,1.96,H015161
7,7,0,40,1.96,H015161
7,8,0,40,1.96,H015161
7,9,0,40,1.96,H015161
7,10,0,40,1.96,H015161
11,1,0,40,3.61,H018669
11,2,0,40,3.61,H018669
11,3,0,40,3.61,H018669
11,4,0,40,3.61,H018669
11,5,0,40,3.61,H018669
11,6,0,40,3.61,H018669
11,7,0,40,3.61,H018669
11,8,0,40,3.61,H018669
11,9,0,40,3.61,H018669
11,10,0,40,3.61,H018669
14,1,0,40,8.57,H028837
14,2,0,40,8.57,H028837
14,3,0,40,8.57,H028837
14,4,0,40,8.57,H028837
14,5,0,40,8.57,H028837
14,6,0,40,8.57,H028837
14,7,0,40,8.57,H028837
14,8,0,40,8.57,H028837
14,9,0,40,8.57,H028837
14,10,0,40,8.57,H028837
14,1,0,40,9.52,H020847
14,2,0,40,9.52,H020847
14,3,0,40,9.52,H020847
14,4,0,40,9.52,H020847
14,5,0,40,9.52,H020847
14,6,0,40,9.52,H020847
14,7,0,40,9.52,H020847
14,8,0,40,9.52,H020847
14,9,0,40,9.52,H020847
14,10,0,40,9.52,H020847
9,1,0,40,2.84,H053975
9,2,0,40,2.84,H053975
9,3,0,40,2.84,H053975
9,4,0,40,2.84,H053975
9,5,0,40,2.84,H053975
9,6,0,40,2.84,H053975
9,7,0,40,2.84,H053975
9,8,0,40,2.84,H053975
9,9,0,40,2.84,H053975
9,10,0,40,2.84,H053975
